road_id,name,highway,lanes,maxspeed,surface,oneway,bridge,tunnel,osm_id,length_m,geometry_wkt
1307,,residential,,,,,,,way/318725683,86.12,"LINESTRING (80.2177081 12.9794415, 80.2177115 12.9793664, 80.2176893 12.9793292, 80.2176538 12.9793063, 80.217557 12.9792803, 80.2170281 12.9792419)"
1308,,service,,,,,,,way/318725684,145.67,"MULTILINESTRING ((80.2187597 12.978716, 80.2187602 12.9785652, 80.2187536 12.9785453, 80.2187411 12.9785312, 80.2186942 12.9785056, 80.2186833 12.9784911, 80.2186606 12.9783635, 80.218648 12.9783435, 80.2186257 12.9783359, 80.2185164 12.9783324, 80.2185031 12.9783422, 80.2184869 12.9783589, 80.2184788 12.9784026, 80.2184772 12.9784491, 80.2184594 12.9786504, 80.2184677 12.978682, 80.2184975 12.9787058, 80.2185922 12.9787113, 80.2187597 12.978716), (80.2187597 12.978716, 80.2188666 12.9787559))"
1309,,residential,,,,,,,way/318725685,168.61,"LINESTRING (80.2168888 12.9799268, 80.2168983 12.9799654, 80.2169355 12.9799771, 80.2172583 12.9799808, 80.2175542 12.9799911, 80.2176887 12.9799921, 80.2180855 12.9800098, 80.2184067 12.9800506)"
1310,Vembuli Amman Koil Street,residential,,,,,,,way/320523700,67.6,"LINESTRING (80.19580542259583 12.9621, 80.1957917 12.9623206, 80.1957837 12.9624492, 80.1957679 12.9626824, 80.1957613 12.9627091)"
1311,,residential,,,,,,,way/321715856,44.71,"LINESTRING (80.2094212 12.9802983, 80.2094317 12.9807023)"
1312,,residential,,,,,,,way/321715857,140.57,"LINESTRING (80.2068522 12.9766077, 80.2071643 12.976515, 80.2074918 12.9764586, 80.2078147 12.9764127, 80.2081252 12.9764001)"
1313,,residential,,,,,,,way/321715858,63.3,"LINESTRING (80.2101795 12.9807015, 80.2101726 12.980425, 80.2101683 12.9802527, 80.2101653 12.9801295)"
1314,,residential,,,,,,,way/321715860,212.39,"LINESTRING (80.2081252 12.9764001, 80.2085815 12.976356, 80.2089489 12.9763205, 80.2092736 12.9763196, 80.20949 12.9763184, 80.2100788 12.9763123)"
1315,Velachery MRTS,tertiary,,,,,,yes,way/331901996,35.21,"LINESTRING (80.2214908 12.9675346, 80.2215434 12.9672205)"
1316,Andalam avenue,residential,,,,,,,way/334830928,182.33,"LINESTRING (80.2265731 12.9866564, 80.2266255 12.987041, 80.2266278 12.9870603, 80.226629 12.987067, 80.2266333 12.9870722, 80.2266406 12.987074, 80.2266504 12.9870727, 80.2266741 12.9870695, 80.2274307 12.9869669, 80.2274367 12.9869651, 80.2274405 12.9869601, 80.2274442 12.9869528, 80.2274445 12.9869453, 80.2273695 12.9865424)"
1317,SevaNagar 4th Street,residential,,,,,,,way/334830929,17.54,"LINESTRING (80.2282384 12.986924, 80.2284 12.986920014035087)"
1318,Andalam avenue,residential,,,,,,,way/334830930,50.15,"LINESTRING (80.2271697 12.9861121, 80.2272503 12.9865585)"
1319,RajaLaxmi Nagar 6th Cross Street,residential,,,asphalt,,,,way/334830991,55.57,"LINESTRING (80.21945 12.9861174, 80.2194201 12.985846, 80.2194255 12.9856167)"
1320,JagannathaPuram 1st Cross Street,residential,,,,,,,way/335531988,78.44,"LINESTRING (80.22094 12.9856707, 80.2209088 12.9849623)"
1321,Sony Nagar 3rd Street,residential,,,,,,,way/335532248,59.47,"LINESTRING (80.2276903 12.9869278, 80.2282384 12.986924)"
1322,Nattar Street,residential,,,,,,,way/336060552,108.25,"LINESTRING (80.2221196 12.9841279, 80.2219798 12.9836808, 80.2218389 12.983189)"
1323,,service,,,,,,,way/342279642,10.28,"LINESTRING (80.2283084 12.9806188, 80.2284 12.980594966912129)"
1324,3rd Main Road,residential,,,,,,,way/342280326,85.94,"LINESTRING (80.2239403 12.9867401, 80.2235811 12.9860477)"
1325,Vidhya Nagar Main Road,residential,,20,,,,,way/354099036,42.97,"LINESTRING (80.2012346 12.9787196, 80.2012774 12.9791057)"
1326,Valmiki Street,residential,,,,,,,way/364723063,122.94,"LINESTRING (80.2017703 12.9823249, 80.2015602 12.9812329)"
1327,Kambar street,residential,,,,,,,way/364724141,75.18,"LINESTRING (80.2012653 12.9824084, 80.2017703 12.9823249, 80.2019133 12.9823018, 80.2019483 12.9822938)"
1328,,service,,,,,,,way/383046057,174.58,"LINESTRING (80.2211068 12.9796274, 80.2212453 12.9796317, 80.2218868 12.9796571, 80.2218957 12.9796643, 80.2219003 12.9796734, 80.2218988 12.9798852, 80.2219042 12.9798974, 80.2219162 12.9799021, 80.2223556 12.979929, 80.2223615 12.9798076)"
1329,Vel Nagar 2nd street,residential,,,,,,,way/384127306,67.01,"LINESTRING (80.2033824 12.9817497, 80.2034251 12.982354)"
1330,Gandhi Road,tertiary,2,,asphalt,,,,way/384133191,175.75,"LINESTRING (80.2245841 12.9865442, 80.2242952 12.9866264, 80.2241114 12.9866787, 80.2239403 12.9867401, 80.2236378 12.9868654, 80.2230567 12.9870692)"
1331,2nd Cross Road,residential,,,,,,,way/384219492,139.74,"LINESTRING (80.2159299 12.9825931, 80.2159642 12.9822399, 80.2159843 12.9818408, 80.2160014 12.9816751, 80.2160138 12.9815198, 80.2160289 12.981334)"
1332,Gomathi Street,residential,,,asphalt,,,,way/384533944,103.05,"LINESTRING (80.1912881 12.9722223, 80.19036 12.9724203)"
1333,பாலாஜி நகர் 5வது தெரு,residential,,,asphalt,,,,way/384534516,111.75,"LINESTRING (80.1900453 12.9729677, 80.1899815 12.9729827, 80.1899462 12.9730096, 80.1899303 12.9730579, 80.1899112 12.9734086, 80.1898878 12.9739081)"
1334,Indira Street,residential,,,,,,,way/386178359,190.09,"LINESTRING (80.1924241 12.9811548, 80.1932834 12.9808768, 80.1937048 12.9807313, 80.1938377 12.9806854, 80.1940787 12.9805908)"
1335,K. V. K. Samy Street,residential,,,,,,,way/386178456,186.09,"LINESTRING (80.192341 12.9808362, 80.1933531 12.9805342, 80.1939676 12.9803053)"
1336,,residential,,,,,,,way/386178665,47.97,"LINESTRING (80.1917295 12.9771214, 80.1921333 12.9770005, 80.192143 12.9769958, 80.19215 12.97699)"
1337,,residential,,,,,,,way/386178695,79.62,"LINESTRING (80.1926145 12.977115, 80.1926134 12.9771402, 80.1926067 12.9771618, 80.1925798 12.9771964, 80.1925651 12.9772173, 80.1925604 12.977233, 80.1925604 12.9772591, 80.1925678 12.9773003, 80.192604 12.977422, 80.1926287 12.9775543, 80.1927003 12.977802)"
1338,,residential,,,,,,,way/386178946,88.01,"LINESTRING (80.1964712 12.9742235, 80.1964639 12.9737721, 80.1964067 12.9734326)"
1339,,residential,,,,,,,way/386178962,183.72,"LINESTRING (80.1974675 12.974293, 80.1964712 12.9742235, 80.1958138 12.9741815, 80.1957782 12.9741791)"
1340,,residential,,,,,,,way/386179072,138.35,"LINESTRING (80.1926778 12.9821388, 80.193055 12.9820282, 80.1935377 12.9818895, 80.1938896 12.9817527)"
1341,,residential,,,,,,,way/386179207,27.1,"LINESTRING (80.2044389 12.9804424, 80.2046872 12.9804161)"
1342,,residential,,,,,,,way/386179241,112.32,"LINESTRING (80.1964996 12.9830734, 80.1971671 12.9828714, 80.197491 12.9827812)"
1343,,residential,,,,,,,way/386179260,42.79,"LINESTRING (80.1963754 12.9811063, 80.1967439 12.9809685)"
1344,,residential,,,,,,,way/386179284,45.08,"LINESTRING (80.1967927 12.9813655, 80.1969088 12.9817568)"
1345,,residential,,,,,,,way/386179297,50.04,"LINESTRING (80.197037 12.9809671, 80.1974912 12.9808885)"
1346,,residential,,,,,,,way/386179362,50.48,"LINESTRING (80.1961097 12.9729285, 80.1961277 12.9729079, 80.196172 12.9728785, 80.1965538 12.9728369)"
1347,,residential,,,,,,,way/386179368,41.36,"LINESTRING (80.1960361 12.9727589, 80.195986 12.9723883)"
1348,Mahalakshmi Street,residential,,,,,,,way/386179484,256.27,"LINESTRING (80.1938687 12.9704077, 80.1940822 12.9703818, 80.1946475 12.9703138, 80.1954497 12.9702101, 80.196212 12.9701171)"
1349,Tansi Nagar 7 th street,residential,,,,,,,way/386635737,16.36,"LINESTRING (80.2228785 12.9771439, 80.2227498 12.9770668)"
1350,,residential,,,,,,,way/386637554,29.2,"LINESTRING (80.1891 12.969041198550725, 80.1891091 12.9690428, 80.1891547 12.9690879, 80.1891916 12.9692758)"
1351,,residential,,,,,,,way/389017189,55.9,"LINESTRING (80.1891 12.962881342793644, 80.1896026 12.9627702)"
1352,,residential,,,,,,,way/389017216,68.19,"LINESTRING (80.1891 12.963500093009017, 80.1897229 12.9634182)"
1353,Iyappa Nagar 4th Street,residential,,,asphalt,,,,way/389017663,83.3,"LINESTRING (80.1900325 12.9630976, 80.1907832 12.9629399)"
1354,,residential,,,,,,,way/390199895,93.69,"LINESTRING (80.2002104 12.9638717, 80.2002816 12.9646005, 80.2002896 12.9647057, 80.2002916 12.96471, 80.2002951 12.964713)"
1355,Andalam avenue,residential,,,,,,,way/394115129,87.32,"LINESTRING (80.2273695 12.9865424, 80.2272503 12.9865585, 80.2265731 12.9866564)"
1356,VGP Selva Nagar 1st Main Road,residential,,,,,,,way/396824229,221.94,"LINESTRING (80.2225268 12.9711222, 80.222518 12.971127, 80.2225069 12.9711293, 80.2205079 12.9714412)"
1357,Dr.Seetharaman Nagar Main Road,residential,2,20,,no,,,way/396824230,172.4,"LINESTRING (80.2211396 12.9721065, 80.2210704 12.9721183, 80.219574 12.9723727)"
1358,,residential,,,,,,,way/396824233,125.72,"LINESTRING (80.2216937 12.9720819, 80.2227035 12.9719718, 80.2227154 12.9719636, 80.2227201 12.9719522, 80.2227131 12.971839)"
1359,Mount - Medavakkam Road,primary,,40,,yes,,,way/407783416,294.91,"LINESTRING (80.1972377 12.9859038, 80.1972402 12.9860698, 80.1972489 12.9861475, 80.1973202 12.9865748, 80.1973229 12.9865873, 80.1974333 12.9871059, 80.197549 12.9875799, 80.1976835 12.9880707, 80.197819 12.988501)"
1360,Latha Street,residential,,,,,,,way/422436384,40.1,"LINESTRING (80.2280324 12.9821752, 80.2284 12.982137770005743)"
1361,Prasad Lane,residential,,,,,,,way/422436422,71.51,"LINESTRING (80.2283812 12.9817048, 80.2283255 12.9810607)"
1362,Rani Street,residential,,,,,,,way/422439813,58.52,"LINESTRING (80.227998 12.9817402, 80.2274616 12.9817959)"
1363,,service,,,,,,,way/422439814,72.83,"LINESTRING (80.2217701 12.9812292, 80.2212487 12.9812514, 80.221117 12.9813206)"
1364,,service,,,,,,,way/422439815,72.22,"LINESTRING (80.2224354 12.9812088, 80.2221095 12.9812188, 80.2217918 12.9812285, 80.2217701 12.9812292)"
1365,Seethapathy Nagar 2rd Cross Street,residential,,,,,,,way/422439817,117.28,"LINESTRING (80.2263311 12.9812397, 80.2269654 12.9811883, 80.2274094 12.9811665)"
1366,Baby Nagar Cross Taramani Road,primary_link,,,asphalt,,,,way/422926758,8.74,"LINESTRING (80.2284 12.98028542837129, 80.2283547 12.9803508)"
1367,Taramani Road,primary,2,50,asphalt,yes,,,way/422927231,53.8,"LINESTRING (80.2207817 12.9755689, 80.2208087 12.9755957, 80.2208556 12.9756408, 80.2208967 12.9756855, 80.2210595 12.9758737, 80.2211155 12.975928)"
1368,Taramani Link Road,primary,2,50,asphalt,yes,,,way/422927236,484.19,"LINESTRING (80.2251796 12.978324, 80.2251603 12.978313, 80.2250367 12.978234, 80.2249628 12.9781864, 80.2246931 12.9780101, 80.223619 12.9773685, 80.2231018 12.9770693, 80.2227896 12.976891, 80.2224858 12.9767092, 80.2222483 12.9765627, 80.2221184 12.9764773, 80.2217575 12.9762417, 80.2214036 12.9759943)"
1369,Chandru Street,residential,,,,,,,way/424514128,169.25,"LINESTRING (80.2244578 12.9704653, 80.2245069 12.9703092, 80.2244988 12.9702491, 80.2244666 12.9702203, 80.224341 12.9701074, 80.2241127 12.9698845, 80.2238616 12.9696255, 80.2236019 12.9693575, 80.2235728 12.9693421, 80.2235527 12.9693362)"
1370,Buhuvaneswary Nagar 2nd Street,residential,,,asphalt,,,,way/424514130,124.48,"LINESTRING (80.2204517 12.9697776, 80.2201449 12.969789, 80.2199153 12.969799, 80.2197749 12.9698051, 80.2193056 12.9698294)"
1371,Perungudi Station Road,tertiary,,,concrete,yes,,,way/424516686,242.19,"LINESTRING (80.2268273 12.9711198, 80.2276151 12.9718771, 80.2280264 12.9722972, 80.2283696 12.9726421, 80.2284 12.97267303691275)"
1372,,residential,,,,,,,way/424516687,38.58,"LINESTRING (80.2283696 12.9726421, 80.2282217 12.9729592)"
1373,Thiruvallur Street,residential,,,,,,,way/424525924,148.82,"LINESTRING (80.227689 12.9769046, 80.2263206 12.9768112)"
1374,Venus Colony 2nd Street,residential,,,,,,,way/424525925,322.31,"LINESTRING (80.2269974 12.974934, 80.2271631 12.9749469, 80.2275384 12.97498, 80.2275512 12.974979, 80.2275618 12.9749727, 80.2275666 12.9749623, 80.2275733 12.9749492, 80.2276059 12.9745822, 80.2276306 12.9743171, 80.2279207 12.9726457)"
1375,1st Street,residential,,,,,,,way/424525926,96.44,"LINESTRING (80.2250547 12.9752323, 80.2259433 12.9752532)"
1376,1st Street,residential,,,,,,,way/424525927,130.95,"LINESTRING (80.2271485 12.9753175, 80.2259433 12.9752532)"
1377,Bhuvaneswary Nagar 1st Main Road,residential,,,asphalt,,,,way/424525928,33.34,"LINESTRING (80.2193056 12.9698294, 80.21927 12.9696917, 80.2192307 12.9695371)"
1378,Vanchinathan Street,residential,,,,,,,way/424525929,78.54,"LINESTRING (80.2284 12.977216677285295, 80.2276763 12.9772017)"
1379,,residential,,,,,,,way/424525930,37.07,"LINESTRING (80.2204467 12.9701126, 80.2204517 12.9697776)"
1380,Bhuvaneswary Nagar 1st Main Road,residential,,,asphalt,,,,way/424525931,24.86,"LINESTRING (80.2193649 12.9700465, 80.2193056 12.9698294)"
1381,Annai Indhra Gandhi Road,tertiary,,,asphalt,,,,way/424525932,93.64,"LINESTRING (80.2194348 12.9694521, 80.2192307 12.9695371, 80.2186666 12.9697227, 80.2186283 12.9697482)"
1382,,residential,,,,,,,way/424525933,82.25,"LINESTRING (80.2272402 12.9743328, 80.2276306 12.9743171, 80.2279979 12.9743239)"
1383,Tansi Nagar 12th Street,residential,,,,,,,way/424525934,176.89,"LINESTRING (80.2263206 12.9768112, 80.2263102 12.9769897, 80.226268 12.9772219, 80.2262508 12.9776026, 80.226239 12.9779831, 80.226238 12.9780161, 80.2262241 12.9784054)"
1384,,service,,,paved,,,,way/425906580,54.78,"LINESTRING (80.2237428 12.9760192, 80.2236488 12.9760045, 80.2236162 12.976014, 80.2235703 12.9761845, 80.2235239 12.9762031, 80.2233787 12.9761907)"
1385,Anna Nagar 5th cross,residential,,,,,,,way/425908491,67.65,"LINESTRING (80.2268409 12.9743071, 80.226806 12.9749176)"
1386,Anna Nagar 6th cross,residential,,,,,,,way/425908492,66.39,"LINESTRING (80.2264706 12.9742879, 80.2264216 12.9748861)"
1387,Bala Murugan Nagar 1st Street,residential,,,,,,,way/425908493,182.41,"LINESTRING (80.2234069 12.9747411, 80.2242575 12.9747864, 80.2243125 12.9747893, 80.2250848 12.9748448)"
1388,VGP Selva Nagar Extn 1st Main Road,residential,,,,,,,way/425908494,348.05,"LINESTRING (80.2250748 12.9741975, 80.2250934 12.9737606, 80.2251227 12.9733737, 80.2251309 12.9729847, 80.2252326 12.9727709, 80.2252901 12.9726187, 80.225415 12.9723671, 80.2254679 12.9722015, 80.2254773 12.9721644, 80.2255222 12.9719875, 80.2255832 12.9713494, 80.2255958 12.971217, 80.225604 12.9711316)"
1389,,residential,,,,,,,way/425908495,93.28,"LINESTRING (80.2238373 12.9751811, 80.2237428 12.9760192)"
1390,Perungudi Station Road,tertiary,,,paved,yes,,,way/425908497,412.61,"LINESTRING (80.2240072 12.9686348, 80.2246573 12.9690679, 80.2247991 12.9691734, 80.2252248 12.969534, 80.2268273 12.9711198)"
1391,Dhandeeshwaram Colony,residential,,,,,,,way/427336344,54.89,"LINESTRING (80.221345 12.9876696, 80.2214635 12.9879384, 80.2215379 12.9880922, 80.2215569 12.9881195)"
1392,Dhandeeshwaram Colony,residential,,,,,,,way/427336345,117.72,"LINESTRING (80.2215569 12.9881195, 80.2215658 12.9881286, 80.2215792 12.9881351, 80.221597 12.988135, 80.2218435 12.9879688, 80.222095 12.9877753, 80.2221143 12.9877581, 80.2221254 12.9877365, 80.2221251 12.9877046, 80.2221022 12.987666, 80.2219662 12.9874128)"
1393,Lakshmipuram 3rd street,residential,,,,,,,way/427336346,122.46,"LINESTRING (80.2215338 12.9866742, 80.2214612 12.9863546, 80.2214532 12.9863344, 80.221444 12.9863252, 80.2214324 12.9863269, 80.2214128 12.9863342, 80.2211947 12.9864166, 80.2211595 12.9864304, 80.2211273 12.9864252, 80.2211085 12.9863965, 80.2210951 12.9863285, 80.2210897 12.986271, 80.2210917 12.9862527, 80.2211092 12.9862298, 80.22113 12.98622, 80.221307 12.9861599)"
1394,,service,,,,,,,way/427336347,89.84,"LINESTRING (80.2215569 12.9881195, 80.2215163 12.988147, 80.2213049 12.9882901, 80.2210199 12.9884831, 80.2208752 12.9885805)"
1395,,residential,,,unpaved,,,,way/427336348,243.38,"LINESTRING (80.2183271 12.9872854, 80.2187296 12.987178, 80.2188346 12.987153, 80.2192026 12.9870319, 80.2195701 12.9868886, 80.2196329 12.9868709, 80.219966 12.9867024, 80.2201979 12.9865925, 80.220413 12.9864954)"
1396,Dhandeeshwaram Nagar 5th Main/Cross,residential,,,,,,,way/427338791,76.63,"LINESTRING (80.2243823 12.9825529, 80.2243613 12.9829317, 80.2243439 12.9832445)"
1397,Dhandeeshwaram 6th cross street,residential,,,,,,,way/427338792,78.26,"LINESTRING (80.2247823 12.9818634, 80.2247917 12.9818752, 80.2247965 12.9818892, 80.2247761 12.9825666)"
1398,VGP avenue,residential,,,,,,,way/427338795,337.28,"LINESTRING (80.227646 12.9837782, 80.2275993 12.9831467, 80.2275865 12.9830321, 80.227496 12.9822821, 80.2274885 12.9822199, 80.2274683 12.9818734, 80.2274616 12.9817959, 80.2274555 12.9817221, 80.2274146 12.9812006, 80.2274094 12.9811665, 80.2273725 12.9807764, 80.2273698 12.9807423)"
1399,Pillaiyar Koil Street,residential,,,,,,,way/427338800,74.48,"LINESTRING (80.2186299 12.9825879, 80.2186392 12.9832611)"
1400,Dhandeeswaram Nagar 8th Cross Road,residential,,,,,,,way/427338802,135.9,"LINESTRING (80.2237221 12.9807753, 80.2230827 12.9807664, 80.2229627 12.9807632, 80.2227352 12.980757, 80.2225205 12.9807585, 80.2224697 12.9807601)"
1401,Pasupathy Lane,residential,,,,,,,way/428484059,67.48,"LINESTRING (80.2235811 12.9860477, 80.2229732 12.9861768)"
1402,Putheri Karai Street,residential,,5,,,,,way/428484062,150.07,"LINESTRING (80.2249456 12.9854029, 80.2250262 12.9854094, 80.2251133 12.9854124, 80.226327 12.9853519)"
1403,Dhandeeshwaram Nagar 6th Main Road,residential,,,,,,,way/428730486,246.3,"LINESTRING (80.224722 12.9847923, 80.2247357 12.9840885, 80.2247435 12.9836858, 80.2247555 12.983249, 80.2247761 12.9825666)"
1404,Dhandeeshwaram 2st cross street,residential,,,,,,,way/428730487,64.88,"LINESTRING (80.2231843 12.9831262, 80.223181 12.9826935, 80.2231798 12.9825398)"
1405,Dhandeeshwaram Nagar 5th Main Road Avenue,residential,,,asphalt,,,,way/428730489,67.13,"LINESTRING (80.2237835 12.9848023, 80.2237743 12.9845101, 80.2237598 12.984196)"
1406,Dhandeeshwaram Nagar 6th Main Road Avenue,residential,,,,,,,way/428730490,71.94,"LINESTRING (80.2251399 12.9841343, 80.2251399 12.9847682, 80.225139 12.984776, 80.2251366 12.9847842)"
1407,Dhandeeswaram Nagar 4th Avenue [west] 1 cross street,residential,,,,,,,way/428730491,60.56,"LINESTRING (80.2247026 12.9799325, 80.2246817 12.9804795)"
1408,Dhandeeswaram Nagar 4th Avenue [west] 2 cross street,residential,,,,,,,way/428730492,71.3,"LINESTRING (80.2243727 12.9804605, 80.2243975 12.9798165)"
1409,Dhandeeswaram Nagar 4th Avenue(East),residential,,,,,,,way/428730493,105.46,"LINESTRING (80.2253806 12.9804998, 80.2263477 12.9805958)"
1410,Kambar,residential,,,,,,,way/428730494,39.84,"LINESTRING (80.2267022 12.9827907, 80.2266827 12.9824311)"
1411,Karunambigai Road,residential,,,,,,,way/428730495,149.7,"LINESTRING (80.2249374 12.9851881, 80.226315 12.985111)"
1412,,residential,,,,,,,way/428730496,24.74,"LINESTRING (80.2248103 12.9849985, 80.224722 12.9847923)"
1413,,residential,,,,,,,way/428730497,25.1,"LINESTRING (80.2249374 12.9851881, 80.2248103 12.9849985)"
1414,Baby Nagar 2nd Cross Road,residential,,,,,,,way/428734753,63.24,"LINESTRING (80.2278179 12.9791993, 80.2278298 12.9792026, 80.2278415 12.979203, 80.2280957 12.9792117, 80.2284 12.979221405471543)"
1415,Dhandeeswaram Nagar 10th Cross Road,service,,,,,,,way/428734755,45.45,"LINESTRING (80.2222664 12.979483, 80.222685 12.9794981)"
1416,Dhandeeswaram Nagar 4th Avenue [west],residential,,,,,,,way/428734756,98.26,"LINESTRING (80.2243727 12.9804605, 80.2242374 12.9804531, 80.224006 12.9804406, 80.2239915 12.9804396, 80.2239837 12.9804339, 80.2239758 12.9804243, 80.2239764 12.9804125, 80.2239862 12.9801746, 80.2239837 12.9801541, 80.2239644 12.9801466, 80.2237599 12.9801331)"
1417,LIC Colony 1st street,residential,,,,,,,way/428734759,65.02,"LINESTRING (80.2222232 12.977541, 80.2222622 12.9769545)"
1418,Tansi Nagar 1st Street,residential,,,,,,,way/428734761,221.53,"LINESTRING (80.2226964 12.977566, 80.2226906 12.9780648, 80.2226769 12.9784353, 80.2226737 12.9784508, 80.2226644 12.9784646, 80.2226523 12.9784704, 80.222636 12.9784732, 80.2221733 12.9784418, 80.2221499 12.9784457, 80.2221343 12.9784603, 80.2221244 12.9784791, 80.2221243 12.9784992, 80.2221383 12.978722, 80.2221441 12.9789186, 80.2220314 12.9789132)"
1419,Tansi Nagar 3rd street,residential,,,,no,,,way/428734762,74.98,"LINESTRING (80.2235307 12.9774565, 80.2235256 12.977583, 80.2235073 12.9778851, 80.2235055 12.9781336)"
1420,Tansi Nagar 5th Street,residential,,,,,,,way/428734763,35.78,"LINESTRING (80.2238867 12.9781434, 80.2239033 12.9778204)"
